id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,CLASS_fraud_label
4906,1880,Mastercard,Debit,5132664334960880,05/2021,593,YES,1,$9532,09/2017,2017,No,61,66,1958,11,Male,8001 Essex Boulevard,43.06,-87.96,$15487,$31579,$52419,771,3,8676640,2010-10-23 22:36:00,3757,$5.69,Swipe Transaction,44236,Milwaukee,WI,53210.0,5921,,No
2177,421,Mastercard,Credit,5973458794875603,09/2023,685,YES,1,$10600,03/2008,2016,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,20016053,2017-08-29 09:33:00,5560,$2.47,Chip Transaction,5355,Cedar Rapids,IA,52405.0,5411,,No
5464,1302,Mastercard,Debit,5867658090755003,02/2024,205,YES,1,$9883,11/2006,2010,No,62,72,1958,2,Female,8323 Catherine Boulevard,36.42,-81.46,$14218,$28988,$13351,694,4,15872209,2015-03-28 16:26:00,5632,$61.25,Chip Transaction,60569,Etowah,NC,28729.0,5300,,No
2718,921,Mastercard,Debit,5838395313903974,06/2024,439,NO,1,$21466,04/2013,2013,No,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8,10884696,2012-03-21 08:27:00,4675,$24.31,Swipe Transaction,2177,Sodus,NY,14551.0,5411,,No
1334,156,Amex,Credit,338476518852926,05/2021,955,YES,2,$5200,02/2014,2014,No,36,67,1983,7,Female,2062 Fourth Street,34.08,-117.46,$13739,$28007,$0,691,4,8946068,2010-12-27 07:25:00,5438,$26.99,Swipe Transaction,43962,Fontana,CA,92335.0,5411,,
272,1229,Mastercard,Debit,5896034364726407,01/2023,588,YES,1,$19238,01/2011,2011,No,50,66,1970,2,Male,421 Essex Street,35.18,-79.46,$24206,$49350,$20942,713,6,20544439,2017-12-19 08:41:00,5547,$10.46,Chip Transaction,45926,Raeford,NC,28376.0,5814,,No
5968,576,Mastercard,Debit,5080123024859107,08/2022,528,YES,2,$27947,12/2009,2011,No,68,64,1951,6,Female,478 Hill Avenue,33.95,-84.54,$30747,$63502,$24100,638,7,17187526,2016-01-04 08:09:00,5968,$2.70,Swipe Transaction,23481,Marietta,GA,30067.0,5812,,No
2313,1407,Mastercard,Debit,5848203145087847,05/2021,597,YES,1,$20816,03/2013,2013,No,40,71,1979,12,Male,9466 Essex Street,33.43,-86.99,$19851,$40473,$54899,689,4,19005207,2017-01-27 08:45:00,5384,$6.79,Chip Transaction,84425,Bessemer,AL,35023.0,5812,,No
5346,597,Visa,Debit,4095586317435844,07/2007,383,NO,1,$3134,11/1992,2011,No,72,66,1948,1,Male,5138 North Drive,37.74,-122.44,$51692,$65055,$1676,736,6,17256462,2016-01-18 21:05:00,2532,$50.18,Chip Transaction,35451,Sausalito,CA,94965.0,5812,,
2383,401,Mastercard,Debit,5691373570423014,01/2020,797,YES,1,$18829,03/2019,2019,No,81,71,1938,9,Male,84497 Valley Stream Drive,34.2,-118.39,$15239,$28644,$879,806,7,15831252,2015-03-19 20:52:00,3004,$60.06,Chip Transaction,86616,North Hollywood,CA,91606.0,4814,,No
5329,1727,Mastercard,Debit,5655027232477390,09/2022,848,YES,2,$21218,10/2018,2018,No,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,$23917,$48762,$143208,771,6,23752418,2019-10-29 22:21:00,1379,$21.40,Online Transaction,18563,ONLINE,,,4121,,No
5750,84,Visa,Debit,4744876175071543,11/2022,747,YES,1,$11832,12/1996,2007,No,47,68,1972,9,Male,23068 Park Street,36.49,-81.5,$12630,$25748,$41455,738,3,12957698,2013-06-30 06:16:00,3417,$1.94,Swipe Transaction,98374,Laurel Springs,NC,28644.0,5411,,
718,1070,Mastercard,Debit,5077019023912414,02/2022,452,NO,2,$24334,01/2020,2020,No,61,65,1958,11,Male,841 Wessex Boulevard,42.03,-91.58,$25275,$51528,$58509,745,6,15972801,2015-04-19 11:25:00,5072,$52.65,Chip Transaction,86260,Marion,IA,52302.0,7230,,
3689,1512,Mastercard,Debit,5402510129676487,10/2021,514,NO,2,$52179,07/2003,2010,No,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778,8,18119710,2016-07-22 11:11:00,976,$27.02,Swipe Transaction,83271,Indianapolis,IN,46236.0,4214,,
4675,921,Mastercard,Debit,5570607538229113,02/2024,572,YES,1,$30547,09/2008,2008,No,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8,21710626,2018-08-23 12:15:00,2718,$3.69,Swipe Transaction,62332,Rush,NY,14543.0,5812,,
3939,1856,Mastercard,Credit,5507421180744978,07/2018,551,YES,1,$10600,07/2010,2013,No,51,65,1968,11,Male,1209 George Drive,34.93,-78.72,$18376,$37467,$50461,784,4,23632911,2019-10-04 12:54:00,5949,$-51.00,Chip Transaction,43293,Crozier,VA,23039.0,5499,,No
5656,315,Mastercard,Debit (Prepaid),5956867363687567,08/2024,701,YES,1,$109,11/2011,2011,No,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,$20783,$42379,$136748,692,3,10740237,2012-02-16 09:08:00,5656,$28.18,Swipe Transaction,61195,Massillon,OH,44646.0,5541,,No
4006,1425,Mastercard,Debit (Prepaid),5686159789271662,11/2015,950,YES,2,$100,07/2013,2013,No,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,$19115,$19225,$1644,809,8,8583719,2010-10-01 12:57:00,2600,$23.46,Swipe Transaction,86410,Trimble,TN,38259.0,5211,,No
1325,948,Mastercard,Debit,5196909207454962,05/2023,71,YES,1,$13035,02/2013,2013,No,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,$18205,$37119,$55010,718,5,20950513,2018-03-15 11:51:00,5695,$19.04,Chip Transaction,4479,West Palm Beach,FL,33406.0,5411,,
2871,385,Visa,Debit,4573674903451245,12/2021,611,YES,2,$7495,05/2004,2005,No,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,$21679,$30434,$23883,740,7,22700514,2019-03-21 08:42:00,5124,$3.65,Chip Transaction,4312,Bluffton,SC,29910.0,5411,,No
6031,51,Visa,Credit,4718480260665073,07/2020,909,YES,1,$12700,12/2010,2011,No,29,67,1991,2,Female,3260 Hillside Lane,36.29,-86.6,$25166,$51303,$106248,688,3,13464752,2013-10-19 11:28:00,6031,$18.21,Swipe Transaction,77397,Hendersonville,TN,37075.0,5310,,No
939,114,Visa,Debit,4406180094358834,09/2020,386,YES,2,$12173,01/2020,2020,No,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,$16892,$34441,$907,725,4,16056814,2015-05-07 13:39:00,5283,$41.69,Chip Transaction,13523,North Hollywood,CA,91606.0,5310,,No
4831,663,Mastercard,Credit,5078189663550754,10/2024,929,YES,1,$17400,09/2012,2012,No,68,63,1951,3,Female,6398 Lake Lane,35.92,-86.84,$36563,$70554,$39078,655,5,12667946,2013-04-27 07:01:00,4831,$103.76,Swipe Transaction,70903,Miami,FL,33193.0,4111,,
5697,489,Visa,Debit (Prepaid),4550158721667391,05/2020,764,YES,1,$71,11/2013,2013,No,36,66,1983,8,Male,430 Grant Boulevard,40.87,-97.59,$18024,$36753,$33657,684,4,20846478,2018-02-21 11:38:00,5069,$46.02,Chip Transaction,19964,Lincoln,NE,68506.0,5311,,No
3389,1169,Mastercard,Debit,5148179955768342,01/2013,502,YES,2,$3095,06/2008,2012,No,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,$30358,$61901,$29627,726,7,17750306,2016-05-04 15:49:00,4778,$32.10,Online Transaction,41122,ONLINE,,,4784,,No
1283,1958,Visa,Debit (Prepaid),4015493899295533,04/2023,455,YES,1,$62,02/2011,2011,No,51,72,1969,2,Male,2994 Tenth Lane,35.05,-78.87,$18316,$37346,$64030,680,5,21991975,2018-10-22 05:56:00,3578,$50.52,Chip Transaction,20699,Fayetteville,NC,28306.0,4900,,No
3076,1799,Visa,Debit,4260012890373386,07/2022,447,NO,2,$28127,05/2010,2010,No,32,55,1987,4,Male,3249 12th Drive,47.75,-122.04,$51751,$105515,$192458,646,4,23300118,2019-07-26 06:29:00,3076,$1.91,Swipe Transaction,14528,Seattle,WA,98102.0,5499,,
4754,1405,Visa,Debit,4324994489841346,11/2024,374,YES,2,$19575,09/2009,2009,No,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,$23910,$48755,$37315,777,8,22930996,2019-05-09 06:44:00,2578,$8.51,Chip Transaction,30286,Maddock,ND,58348.0,4814,,No
3100,1988,Mastercard,Debit,5565968548709329,07/2024,877,YES,2,$30024,05/2011,2011,No,59,67,1960,8,Male,763 Essex Avenue,25.77,-80.2,$53676,$109440,$180865,737,5,14245152,2014-04-08 13:41:00,6063,$30.93,Online Transaction,50404,ONLINE,,,4784,,No
5151,641,Mastercard,Debit,5609319010602606,05/2022,608,YES,1,$22044,10/2009,2009,No,62,68,1957,11,Male,878 Forest Street,39.98,-82.98,$18420,$37556,$0,735,6,18852368,2016-12-25 17:08:00,4456,$23.63,Chip Transaction,35451,Columbus,OH,43228.0,5812,,
5090,987,Mastercard,Debit,5232731518306860,09/2021,971,YES,1,$23021,10/2007,2011,No,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,$61532,$26832,683,4,7706944,2010-02-28 16:45:00,4146,$18.24,Online Transaction,39021,ONLINE,,,4784,,No
1072,366,Visa,Credit,4929393429782613,10/2021,648,YES,1,$13700,02/2005,2012,No,50,68,1969,12,Female,773 12th Street,44.01,-88.55,$19573,$39911,$93823,625,7,11750241,2012-10-03 07:08:00,5258,$19.34,Online Transaction,18563,ONLINE,,,4121,,
1003,1449,Mastercard,Debit,5925144583646101,06/2023,273,NO,2,$1563,02/2002,2011,No,66,63,1953,6,Male,5807 Lincoln Street,32.61,-83.63,$15334,$28104,$12054,751,3,12677838,2013-04-29 09:07:00,1188,$3.45,Swipe Transaction,61195,Warner Robins,GA,31093.0,5541,,
2323,1810,Visa,Credit,4913659581054321,08/2020,55,YES,1,$7200,03/2013,2013,No,66,66,1953,12,Male,350 North Street,42.22,-83.36,$18879,$31175,$5846,711,5,10341318,2011-11-17 00:33:00,3339,$1.24,Swipe Transaction,86438,Romulus,MI,48174.0,5499,,
2664,351,Visa,Debit,4760435386907937,01/2022,2,YES,2,$5080,04/2010,2010,No,91,70,1928,9,Female,984 Little Creek Lane,40.77,-73.84,$13810,$17150,$375,807,6,9062144,2011-01-23 15:37:00,4512,$60.00,Swipe Transaction,27092,Flushing,NY,11358.0,4829,,No
5205,1794,Mastercard,Debit,5320717372996306,07/2024,264,YES,2,$4392,10/2010,2017,No,49,58,1970,12,Male,469 Catherine Avenue,29.45,-98.5,$36852,$75137,$175263,631,1,17567237,2016-03-26 14:02:00,5205,$25.27,Chip Transaction,64189,San Antonio,TX,78209.0,5211,,No
2622,61,Visa,Debit,4251438588647763,03/2021,177,YES,2,$27878,04/2009,2011,No,44,65,1976,2,Female,4121 Mountain View Boulevard,41.05,-73.74,$45812,$93406,$151935,801,3,10719453,2012-02-11 12:47:00,2265,$10.05,Swipe Transaction,75195,West Harrison,NY,10604.0,5812,,No
5663,1541,Visa,Debit,4170281671173425,09/2023,374,YES,1,$10627,11/2011,2011,No,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681,5,18152841,2016-07-29 11:47:00,3253,$100.00,Swipe Transaction,27092,Clinton,TN,37716.0,4829,,No
5969,1899,Mastercard,Debit (Prepaid),5337733184380403,04/2023,710,YES,1,$64,12/2009,2011,No,31,67,1988,8,Female,761 Main Avenue,47.94,-122.0,$28037,$57166,$111755,737,2,19386275,2017-04-18 10:26:00,5969,$60.00,Swipe Transaction,59935,Snohomish,WA,98290.0,5499,,No
3895,20,Mastercard,Debit,5648768892251580,10/2024,862,YES,2,$14961,07/2009,2015,No,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,$19477,$23371,$0,757,8,20088484,2017-09-13 14:06:00,1228,$62.44,Swipe Transaction,20519,Fort Worth,TX,76114.0,5942,,No
2379,1718,Mastercard,Debit,5766352389579834,02/2020,992,YES,1,$26743,03/2019,2019,No,81,67,1938,11,Female,766 Third Drive,34.02,-117.89,$22681,$33483,$196,698,5,13529175,2013-11-02 14:58:00,5144,$43.17,Online Transaction,15143,ONLINE,,,4784,,No
5268,1024,Mastercard,Debit,5183724144988670,11/2013,569,YES,1,$31807,10/2013,2013,No,66,67,1953,4,Male,554 Grant Boulevard,37.69,-97.13,$32162,$65573,$143069,739,4,17031532,2015-12-02 06:23:00,3564,$7.79,Chip Transaction,51181,Andover,KS,67002.0,5812,,No
406,1020,Amex,Credit,375947824371679,05/2024,928,YES,1,$12000,01/2020,2020,No,29,66,1991,1,Female,331 Essex Drive,42.03,-88.08,$26545,$54122,$166903,796,4,14417519,2014-05-16 13:21:00,1224,$22.55,Swipe Transaction,83480,Schaumburg,IL,60194.0,9402,,No
4942,1719,Mastercard,Debit,5079874786244954,06/2022,200,YES,2,$1976,10/2000,2008,No,81,64,1938,9,Female,678 Park Drive,25.77,-80.2,$19386,$23217,$2559,616,3,9675661,2011-06-16 12:33:00,4942,$8.54,Swipe Transaction,35451,Miami,FL,33183.0,5812,,
2122,1138,Mastercard,Debit (Prepaid),5579265768450761,02/2020,223,YES,2,$51,03/2006,2011,No,51,64,1968,3,Female,5334 11th Avenue,33.68,-86.39,$20542,$41886,$107734,768,3,11146024,2012-05-19 15:18:00,2122,$48.52,Online Transaction,39021,ONLINE,,,4784,,No
4675,921,Mastercard,Debit,5570607538229113,02/2024,572,YES,1,$30547,09/2008,2008,No,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8,17358249,2016-02-09 15:44:00,2718,$-86.00,Swipe Transaction,5248,Sodus,NY,14551.0,5499,,
97,946,Mastercard,Debit,5079585270593856,02/2021,606,YES,1,$12925,01/2006,2010,No,48,66,1971,5,Male,2981 Ninth Boulevard,40.31,-79.38,$19486,$39733,$79302,781,4,22946063,2019-05-12 08:12:00,5297,$111.22,Chip Transaction,97879,Latrobe,PA,15650.0,4900,,
1320,1098,Mastercard,Debit,5740589965857604,11/2022,40,YES,1,$11121,02/2013,2013,No,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,$16901,$34456,$54634,752,4,11968420,2012-11-21 12:48:00,2253,$67.41,Swipe Transaction,40096,Warsaw,IN,46581.0,4111,,
3156,1353,Visa,Debit,4092359255548687,07/2018,548,YES,1,$22566,05/2014,2014,No,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,$21232,$43294,$104521,816,7,17739795,2016-05-02 13:01:00,3725,$86.00,Chip Transaction,28395,Pleasant Grove,UT,84062.0,5541,,No
4358,811,Mastercard,Debit,5703849820939467,12/2024,300,YES,1,$35750,08/2011,2011,No,91,68,1929,2,Female,5492 Maple Drive,38.9,-94.68,$51642,$84694,$2149,741,7,19046928,2017-02-05 07:41:00,5277,$46.18,Chip Transaction,11468,Derby,KS,67037.0,5970,,No
2678,28,Mastercard,Credit,5623379608463304,01/2024,922,YES,1,$16400,04/2011,2011,No,39,65,1980,4,Female,871 12th Lane,38.63,-77.26,$26618,$54273,$110237,789,4,14480225,2014-05-30 10:37:00,2678,$20.62,Swipe Transaction,87625,Woodbridge,VA,22191.0,5812,,No
2333,494,Visa,Credit,4633191730342522,07/2023,779,YES,2,$12700,03/2014,2014,No,39,68,1980,5,Male,700 Rose Avenue,39.09,-76.85,$27635,$56347,$32530,779,3,17002827,2015-11-25 21:10:00,3273,$108.18,Chip Transaction,2728,Jacksonville,FL,32210.0,4900,,No
4231,1969,Visa,Debit,4575344947327711,12/2016,350,NO,2,$28759,08/2007,2014,No,84,65,1935,4,Male,402 El Camino Drive,27.48,-82.57,$29583,$44690,$2249,733,5,17311579,2016-01-30 17:02:00,5549,$63.15,Chip Transaction,25394,Bradenton,FL,34212.0,7230,,No
4078,100,Mastercard,Debit,5561095552395447,12/2023,957,YES,1,$34065,07/2019,2019,No,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,$24005,$48944,$79960,813,7,13522373,2013-11-01 08:08:00,5000,$67.02,Swipe Transaction,11641,Wooster,OH,44691.0,5733,,Yes
5454,437,Mastercard,Debit,5073319862133386,01/2024,52,YES,1,$35500,11/2006,2011,No,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,$72670,$28915,718,3,9473223,2011-04-30 08:12:00,5186,$12.41,Swipe Transaction,50783,Arnold,MD,21012.0,5411,,No
2110,866,Mastercard,Debit,5036617487964943,11/2024,765,YES,2,$7272,03/2006,2016,No,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,$30361,$61904,$125358,639,3,22755684,2019-04-01 16:50:00,2110,$63.20,Chip Transaction,32175,Pittsburgh,PA,15206.0,7538,,No
574,949,Mastercard,Debit (Prepaid),5230200235683632,02/2020,31,YES,2,$41,01/2020,2020,No,29,71,1990,11,Female,6595 Ocean Drive,40.45,-74.48,$31234,$63684,$96864,709,5,20215608,2017-10-10 13:33:00,2249,$1.20,Chip Transaction,91845,North Brunswick,NJ,8902.0,5912,,
4314,349,Visa,Debit,4848387288995352,09/2020,393,YES,1,$30348,08/2009,2010,No,40,61,1979,12,Female,1943 Birch Street,40.84,-81.63,$21201,$43229,$96831,685,2,7906677,2010-04-19 16:57:00,4314,$3.57,Swipe Transaction,63812,North Lawrence,OH,44666.0,5411,,
2988,1551,Visa,Credit,4719385621754821,09/2022,503,YES,1,$8500,05/2008,2014,No,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,$17510,$35699,$63264,687,5,16248216,2015-06-17 12:08:00,5590,$9.31,Chip Transaction,22204,Middletown,IL,62666.0,5541,,No
3412,900,Amex,Credit,347103137777594,12/2022,791,YES,2,$4900,06/2009,2009,No,36,65,1983,7,Male,977 Littlewood Avenue,30.17,-85.67,$16133,$32896,$69800,735,2,7656332,2010-02-16 02:50:00,1238,$2.06,Swipe Transaction,35451,Panama City,FL,32405.0,5812,,No
4239,1269,Mastercard,Debit,5205177909482379,11/2011,911,YES,2,$17850,08/2008,2008,No,56,56,1963,10,Male,336 Rose Avenue,41.83,-87.68,$25365,$36335,$28929,676,2,18497857,2016-10-11 08:24:00,4147,$1.80,Chip Transaction,20519,Chicago,IL,60625.0,5942,,
965,1977,Mastercard,Debit,5833925436440570,10/2022,344,YES,2,$15341,02/1999,2014,No,43,69,1976,8,Female,825 Sussex Avenue,41.5,-87.5,$28048,$57185,$0,773,3,15762257,2015-03-04 22:10:00,965,$0.50,Chip Transaction,14528,Dyer,IN,46311.0,5499,,No
3959,1827,Visa,Debit,4277161408897403,02/2024,419,YES,1,$30041,07/2010,2011,No,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,$22727,$46341,$78610,686,6,22397092,2019-01-15 21:28:00,4546,$134.25,Chip Transaction,34488,Arcadia,CA,91007.0,7802,,No
1015,1425,Mastercard,Debit (Prepaid),5119018228047326,05/2023,793,YES,2,$37,02/2003,2016,No,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,$19115,$19225,$1644,809,8,9333285,2011-03-28 15:18:00,5386,$40.55,Swipe Transaction,36934,Millington,TN,38053.0,7538,,No
4484,332,Visa,Debit,4400145099296126,07/2020,57,YES,1,$29728,08/2019,2019,No,61,65,1958,7,Male,8794 Catherine Lane,39.52,-85.77,$18324,$37362,$21600,703,4,21228667,2018-05-13 10:08:00,5816,$17.70,Swipe Transaction,27138,Shelbyville,IN,46176.0,5411,,
3764,561,Mastercard,Debit,5250625336912959,04/2022,326,YES,1,$26960,07/2006,2010,No,48,67,1971,6,Male,604 Pine Street,40.8,-91.12,$18076,$36853,$112139,834,5,20560332,2017-12-22 13:34:00,6053,$133.87,Chip Transaction,38602,Fort Madison,IA,52627.0,5311,,
4700,1411,Visa,Debit,4698652103391033,05/2021,88,YES,1,$3450,09/2008,2016,No,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,$33847,$69007,$52218,720,4,22443807,2019-01-25 18:41:00,4700,$67.84,Chip Transaction,88646,Saint Charles,IL,60174.0,5812,,No
3329,1520,Visa,Debit,4185031026466058,01/2018,48,YES,2,$24544,06/2006,2013,No,67,65,1952,10,Male,8787 Rose Avenue,37.72,-122.44,$22549,$47213,$1082,789,5,16357200,2015-07-10 18:28:00,108,$152.24,Chip Transaction,49944,San Francisco,CA,94101.0,4111,,No
2529,733,Mastercard,Credit,5770203026188611,10/2024,676,YES,2,$7800,04/2007,2011,No,36,68,1983,7,Male,895 Lexington Lane,31.49,-97.23,$26061,$53138,$153374,606,4,22797816,2019-04-10 19:55:00,1048,$96.58,Swipe Transaction,55060,Zanesville,OH,43701.0,5812,,No
6130,205,Visa,Debit,4705599888998828,05/2021,524,YES,2,$25621,12/2016,2016,No,38,68,1982,1,Male,839 Essex Lane,47.65,-111.38,$19560,$39882,$77817,809,4,16900629,2015-11-04 06:25:00,2861,$-82.00,Chip Transaction,68671,Great Falls,MT,59404.0,5541,,No
2166,1648,Visa,Debit,4721815072237153,06/2021,106,YES,2,$97352,03/2007,2019,No,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,$91180,$185909,$461854,621,5,18701308,2016-11-23 13:06:00,5282,$121.45,Chip Transaction,43293,Morris Plains,NJ,7950.0,5499,,No
5945,1908,Visa,Credit,4321453382786729,11/2024,699,YES,1,$14900,12/2008,2011,No,78,66,1942,2,Female,3601 Catherine Boulevard,35.97,-83.94,$24801,$44469,$12777,733,5,21584264,2018-07-27 15:23:00,2461,$55.00,Chip Transaction,5248,Knoxville,TN,37933.0,5499,,No
5555,363,Visa,Debit,4554258012686189,02/2011,650,YES,1,$8420,11/2008,2012,No,52,66,1967,9,Female,7508 Grant Street,27.9,-82.78,$23878,$48686,$113137,701,3,8838602,2010-12-01 15:31:00,5555,$73.27,Swipe Transaction,46264,Seminole,FL,33777.0,7230,,No
3084,1913,Amex,Credit,333504501414647,12/2020,276,YES,1,$17700,05/2011,2013,No,60,57,1960,1,Female,561 Martin Luther King Avenue,42.47,-83.49,$34259,$31121,$32768,619,5,11920658,2012-11-10 14:23:00,3084,$-193.00,Swipe Transaction,49637,Celina,TN,38551.0,3509,,No
260,1659,Visa,Debit,4419460752105618,02/2023,113,YES,1,$18116,01/2010,2010,No,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,$28147,$40787,$1574,782,6,14347327,2014-05-01 06:28:00,3438,$3.28,Swipe Transaction,69808,Danville,IL,61832.0,5411,,No
3350,790,Mastercard,Debit,5422967140573110,03/2012,803,YES,1,$23632,06/2007,2009,No,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,$22740,$46361,$69620,743,2,17078918,2015-12-12 08:56:00,5123,$19.25,Chip Transaction,20519,Oceanside,CA,92057.0,5942,,
4319,1155,Mastercard,Debit,5718135133841307,01/2012,915,YES,1,$7612,08/2010,2011,No,83,65,1936,8,Female,387 Third Boulevard,31.5,-111.06,$15462,$29494,$1196,689,5,18933108,2017-01-11 22:36:00,2997,$-81.00,Swipe Transaction,22204,Rio Rico,AZ,85648.0,5541,,
5774,738,Mastercard,Credit,5997676532243287,08/2020,937,YES,2,$19600,12/2001,2013,No,57,67,1962,10,Female,15664 Lafayette Street,40.02,-105.25,$31377,$63974,$131731,707,4,19867157,2017-07-28 15:07:00,2270,$108.79,Chip Transaction,99370,Boulder,CO,80301.0,5311,,No
4207,696,Mastercard,Debit,5584427717587374,05/2023,957,NO,2,$22553,08/2007,2010,No,74,67,1945,7,Female,5064 North Lane,40.63,-73.72,$45685,$110570,$5700,766,8,20848367,2018-02-21 17:52:00,2695,$107.13,Chip Transaction,75936,Woodmere,NY,11598.0,5814,,No
995,1596,Mastercard,Credit,5125930425033874,10/2022,60,YES,2,$6600,02/2002,2007,No,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,$15583,$31772,$17286,734,4,12496838,2013-03-20 07:46:00,2637,$7.27,Swipe Transaction,60569,Panorama City,CA,91402.0,5300,,No
1332,479,Visa,Debit,4569944754910437,10/2022,19,YES,2,$43767,02/2013,2013,No,57,69,1962,10,Male,936 12th Street,39.11,-76.55,$30004,$61173,$71422,692,3,20825916,2018-02-16 21:13:00,2186,$393.62,Chip Transaction,78644,Las Vegas,NV,89148.0,3775,,No
3715,177,Mastercard,Debit,5517723360584005,07/2013,347,YES,1,$39422,07/2004,2009,No,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,$28570,$58248,$107130,728,4,9148712,2011-02-13 07:41:00,3715,$100.00,Swipe Transaction,27092,Memphis,TN,38116.0,4829,,No
299,1797,Mastercard,Debit,5586398791957987,03/2022,828,YES,1,$27243,01/2012,2012,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,16634093,2015-09-07 22:49:00,300,$29.83,Online Transaction,15143,ONLINE,,,4784,,No
4046,185,Mastercard,Debit,5916545236079509,07/2024,314,YES,1,$16415,07/2016,2016,No,47,67,1973,1,Female,276 Fifth Boulevard,40.66,-74.19,$15175,$30942,$71066,779,3,17225747,2016-01-12 11:32:00,5361,$3.59,Chip Transaction,20519,Elizabeth,NJ,7202.0,5942,,No
5982,1727,Visa,Debit,4475380884726150,06/2024,972,YES,1,$24230,12/2009,2011,No,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,$23917,$48762,$143208,771,6,11093303,2012-05-07 18:32:00,5982,$99.80,Swipe Transaction,51921,Columbia,SC,29229.0,5655,,No
3612,523,Mastercard,Debit,5690509651153906,05/2022,573,YES,2,$20430,06/2016,2016,No,27,65,1992,6,Female,444 Forest Boulevard,42.77,-86.1,$18877,$38487,$28032,773,4,23486592,2019-09-03 11:44:00,2713,$34.27,Online Transaction,88459,ONLINE,,,5311,,No
36,1391,Mastercard,Debit,5914243757284149,10/2012,436,YES,2,$6552,01/2003,2010,No,45,59,1975,2,Male,9604 Catherine Drive,40.72,-73.86,$25109,$51196,$67164,631,4,10782704,2012-02-25 18:57:00,5995,$50.38,Swipe Transaction,19114,Rego Park,NY,11374.0,5812,,
2223,1144,Mastercard,Credit,5519338595052196,04/2024,968,YES,2,$7300,03/2009,2010,No,57,66,1962,12,Female,545 Eighth Avenue,29.76,-95.38,$14959,$30495,$70825,773,4,15900965,2015-04-03 22:18:00,5153,$114.01,Chip Transaction,22204,Houston,TX,77086.0,5541,,No
6033,723,Visa,Credit,4783560032101206,12/2022,606,YES,2,$9700,12/2010,2011,No,59,68,1960,5,Female,3179 Seventh Drive,29.76,-95.38,$17359,$35397,$55112,828,5,9413779,2011-04-16 10:22:00,232,$23.07,Swipe Transaction,20561,Houston,TX,77015.0,5912,,
4958,1432,Visa,Debit,4326650926720477,05/2021,924,YES,1,$32043,10/2001,2009,No,42,72,1977,8,Male,78 Lexington Street,40.96,-74.61,$34205,$69747,$80763,741,4,18414257,2016-09-23 09:41:00,4958,$34.30,Swipe Transaction,20561,Netcong,NJ,7857.0,5912,,No
5722,1928,Mastercard,Credit,5503548049749435,02/2021,850,NO,1,$14800,11/2016,2016,No,56,68,1963,7,Male,273 Ocean Street,45.79,-122.69,$27308,$55682,$82696,750,4,17460417,2016-03-03 12:08:00,2434,$12.31,Chip Transaction,28762,Ridgefield,WA,98642.0,5411,,No
