id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,fraud_label
2822,1102,Amex,Credit,302324154583308,07/2023,777,YES,1,$26900,05/2002,2019,No,49,65,1970,7,Female,836 Bayview Avenue,36.12,-95.91,$46461,$94733,$0,707,5,13818870,2014-01-05 09:45:00,2822,$-93.00,Swipe Transaction,43293,Tulsa,OK,74145.0,5499,,
3803,771,Mastercard,Debit (Prepaid),5559733534356395,09/2020,153,YES,2,$61,07/2007,2016,No,44,69,1975,9,Male,919 Lafayette Drive,42.33,-122.79,$18961,$38661,$88636,765,3,11258477,2012-06-14 07:21:00,4986,$27.09,Swipe Transaction,1284,Medford,OR,97504.0,7230,,
2628,951,Amex,Credit,371780853319378,06/2021,461,YES,2,$11000,04/2010,2010,No,57,66,1962,9,Female,381 Catherine Avenue,33.91,-118.23,$13075,$26664,$12241,709,4,22958964,2019-05-14 22:04:00,2628,$15.93,Online Transaction,18563,ONLINE,,,4121,,
5845,474,Visa,Credit,4920320482307224,01/2021,328,YES,2,$22300,12/2005,2014,No,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,$39705,$80957,$161166,683,6,7480269,2010-01-02 09:06:00,2493,$18.20,Swipe Transaction,94123,Woodmere,NY,11598.0,5310,,
2535,1384,Mastercard,Debit,5274366987658812,05/2016,441,YES,1,$19206,04/2007,2011,No,74,67,1946,1,Female,528 Lake Drive,38.53,-90.0,$22545,$23011,$30510,721,3,16186963,2015-06-04 11:12:00,2535,$56.34,Chip Transaction,86410,Belleville,IL,62226.0,5211,,
5007,992,Mastercard,Credit,5113385398145640,03/2011,64,YES,1,$20800,10/2004,2007,No,46,70,1973,4,Male,574 Norfolk Street,37.37,-77.5,$26918,$54881,$3584,700,4,7771359,2010-03-16 20:43:00,4511,$51.85,Swipe Transaction,79664,Indianapolis,IN,46259.0,5814,,
3833,973,Amex,Credit,343206406411256,09/2024,201,YES,1,$8300,07/2008,2015,No,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,$12285,$25051,$19465,734,4,22034159,2018-10-31 07:03:00,3833,$29.06,Chip Transaction,42858,Crowder,MS,38622.0,7538,,
4069,1251,Mastercard,Debit,5892951431288814,11/2021,447,YES,1,$20619,07/2018,2018,No,29,67,1990,10,Female,645 Tenth Boulevard,32.84,-116.88,$20673,$42150,$39663,750,3,11304309,2012-06-24 11:11:00,5156,$23.96,Swipe Transaction,20519,La Jolla,CA,92037.0,5942,,
4166,972,Visa,Debit,4831547258942108,11/2021,45,NO,1,$2508,08/2005,2012,No,35,69,1984,5,Male,215 Plum Boulevard,31.84,-106.43,$24608,$50177,$101323,681,4,21498200,2018-07-09 13:57:00,6052,$26.71,Chip Transaction,22204,El Paso,TX,79912.0,5541,,
11,1579,Mastercard,Debit,5927292790575653,11/2023,964,YES,2,$2143,01/1999,2013,No,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,$18881,$28594,$1821,728,5,9805966,2011-07-16 15:16:00,2170,$11.59,Swipe Transaction,89245,Tampa,FL,33617.0,5411,,
2555,1904,Visa,Credit,4906330160441425,06/2021,740,NO,1,$13600,04/2007,2011,No,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757,5,10596382,2012-01-14 11:50:00,2575,$32.38,Swipe Transaction,31893,Antlers,OK,74523.0,5311,,
315,1366,Mastercard,Credit,5244253968518286,07/2024,684,YES,2,$12400,01/2013,2013,No,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,$19617,$40000,$127951,767,3,15942575,2015-04-12 18:54:00,315,$10.72,Chip Transaction,67865,Jacksonville,FL,32210.0,5921,,
5652,1646,Mastercard,Credit,5207616824194251,05/2022,511,YES,2,$9900,11/2011,2011,No,54,69,1965,11,Male,0 Ocean Boulevard,40.33,-79.83,$14663,$29898,$19719,714,5,17907267,2016-06-07 08:26:00,2276,$4.37,Chip Transaction,20519,Pittsburgh,PA,15236.0,5942,,
975,663,Mastercard,Debit,5560330928676135,05/2021,732,NO,2,$2046,02/2000,2008,No,68,63,1951,3,Female,6398 Lake Lane,35.92,-86.84,$36563,$70554,$39078,655,5,9140222,2011-02-11 06:10:00,975,$61.27,Swipe Transaction,13646,Franklin,TN,37069.0,7538,,
3952,1102,Visa,Debit (Prepaid),4086369836640262,11/2022,257,YES,2,$51,07/2010,2014,No,49,65,1970,7,Female,836 Bayview Avenue,36.12,-95.91,$46461,$94733,$0,707,5,20437631,2017-11-26 13:46:00,2822,$106.84,Chip Transaction,20561,Tulsa,OK,74137.0,5912,,
1057,1777,Mastercard,Credit,5283200338474521,09/2006,183,YES,1,$14300,02/2005,2010,No,47,67,1972,5,Male,166 12th Street,38.83,-77.21,$30622,$62432,$95799,741,5,22897767,2019-05-02 01:24:00,4557,$310.00,Chip Transaction,13527,Los Angeles,CA,90021.0,7011,,
3239,1168,Mastercard,Debit,5809446324429038,09/2020,480,YES,1,$25422,06/2002,2008,No,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,$53790,$109673,$242379,505,1,16970047,2015-11-18 21:23:00,3239,$60.15,Online Transaction,39021,ONLINE,,,4784,,
3790,1451,Visa,Debit,4169042875650887,04/2013,941,YES,2,$10831,07/2006,2011,No,58,57,1961,4,Female,9384 Lake Street,42.41,-70.99,$20979,$17078,$25245,719,4,15371591,2014-12-10 13:25:00,5530,$5.76,Swipe Transaction,50867,Revere,MA,2151.0,5541,,
2090,1461,Mastercard,Debit,5728689238652207,10/2024,532,YES,2,$14480,03/2005,2009,No,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,$23559,$48038,$83238,704,6,11620243,2012-09-03 20:14:00,103,$39.11,Swipe Transaction,61195,Brunswick,OH,44212.0,5541,,
3702,1844,Visa,Debit,4199712815274632,10/2024,440,YES,1,$16516,07/2003,2011,No,79,72,1941,2,Male,829 Birch Boulevard,27.8,-97.39,$23608,$37503,$14272,706,5,21540400,2018-07-18 12:55:00,4421,$9.92,Chip Transaction,59397,Corpus Christi,TX,78411.0,5812,,
2137,247,Discover,Credit,6973723422438311,11/2023,526,NO,2,$10200,03/2007,2010,No,49,69,1970,7,Female,704 East Drive,30.21,-93.2,$26772,$54587,$69070,761,6,20607918,2018-01-01 14:21:00,5191,$346.99,Chip Transaction,3558,Sulphur,LA,70664.0,3640,,
2113,1915,Mastercard,Debit,5409845888265723,10/2023,832,YES,2,$11568,03/2006,2008,No,54,65,1965,6,Male,758 Sixth Boulevard,41.32,-74.18,$25534,$52062,$97881,775,4,16954455,2015-11-15 15:46:00,4116,$15.84,Chip Transaction,83480,Monroe,NY,10950.0,9402,,
4533,1193,Mastercard,Debit,5485368757971908,01/2020,442,NO,1,$25878,09/2003,2009,No,90,75,1929,11,Female,6245 River Lane,41.69,-73.92,$27934,$51717,$418,717,5,23092423,2019-06-12 11:00:00,4023,$14.30,Swipe Transaction,61195,Poughkeepsie,NY,12603.0,5541,,
3591,1463,Mastercard,Debit,5462773776307346,02/2021,951,YES,2,$22357,06/2015,2015,No,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,$14515,$9766,$66,732,4,20861429,2018-02-24 12:05:00,3542,$62.93,Swipe Transaction,2862,Glasco,NY,12432.0,4900,,
3891,816,Mastercard,Debit,5879315999568109,06/2016,459,YES,1,$2646,07/2009,2015,No,56,65,1964,2,Male,8943 11th Drive,36.56,-82.19,$17795,$36285,$67244,759,5,15649977,2015-02-08 16:48:00,5066,$15.59,Chip Transaction,34390,Bristol,TN,37620.0,5813,,
3217,665,Mastercard,Debit,5383484021585473,06/2001,78,NO,2,$15007,06/2000,2013,No,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,$11613,$427,790,8,21083669,2018-04-12 15:07:00,5073,$45.46,Chip Transaction,74938,Warren,OH,44485.0,5300,,
6119,561,Mastercard,Debit,5051979533646210,08/2021,72,YES,1,$14054,12/2016,2016,No,48,67,1971,6,Male,604 Pine Street,40.8,-91.12,$18076,$36853,$112139,834,5,14303036,2014-04-21 10:37:00,4575,$8.26,Swipe Transaction,93991,Portland,OR,97201.0,4121,,
6094,1439,Visa,Debit,4419147752018938,11/2022,287,YES,1,$18945,12/2013,2013,No,28,65,1991,11,Female,5663 Martin Luther King Boulevard,36.19,-82.95,$14406,$29371,$32300,715,2,11180474,2012-05-27 13:17:00,235,$1.06,Swipe Transaction,14528,New Market,TN,37820.0,5499,,
1166,34,Mastercard,Debit,5039048842448184,11/2023,339,YES,2,$10775,02/2009,2010,No,41,55,1978,8,Male,7467 Spruce Drive,38.48,-121.34,$25431,$51854,$72162,737,2,23587628,2019-09-24 18:58:00,1166,$40.34,Chip Transaction,56981,Sacramento,CA,95829.0,5812,,
4715,716,Mastercard,Credit,5168351147755520,02/2024,700,YES,1,$9800,09/2009,2009,No,31,70,1988,5,Male,1495 Elm Boulevard,33.92,-116.83,$13002,$26511,$21869,769,6,17680677,2016-04-19 16:51:00,4715,$59.73,Chip Transaction,37369,Joshua Tree,CA,92252.0,4111,,
5660,1797,Visa,Debit,4144623277980192,10/2022,645,YES,2,$16008,11/2011,2011,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,15107919,2014-10-14 00:20:00,5660,$55.18,Online Transaction,18563,ONLINE,,,4121,,
2723,1684,Mastercard,Debit,5903499521440697,12/2024,779,YES,1,$16899,04/2014,2014,No,56,65,1963,11,Male,27019 Madison Lane,36.34,-83.28,$13668,$27861,$108313,782,5,19160849,2017-03-01 10:53:00,3278,$247.06,Chip Transaction,5549,Bean Station,TN,37708.0,8021,,
2085,357,Mastercard,Debit,5565610768898340,07/2024,214,YES,1,$29170,03/2005,2006,No,59,67,1960,9,Female,645 Catherine Lane,42.35,-71.06,$39312,$80156,$61817,735,4,13007578,2013-07-10 23:57:00,2832,$53.38,Swipe Transaction,26909,Hyde Park,MA,2136.0,5211,,
4348,240,Visa,Debit,4266531803641466,05/2015,229,YES,2,$14392,08/2010,2011,No,50,68,1970,2,Male,280 Lake Avenue,36.21,-83.29,$17104,$34868,$51984,745,3,12253494,2013-01-24 18:35:00,4348,$18.61,Swipe Transaction,66428,Morristown,TN,37814.0,4121,,
4306,1697,Visa,Debit,4048907303086785,09/2021,463,YES,2,$8365,08/2009,2009,No,64,67,1955,6,Male,317 Wessex Boulevard,42.06,-83.97,$20108,$41002,$97188,685,6,16470179,2015-08-03 17:37:00,3295,$24.79,Online Transaction,18563,ONLINE,,,4121,,
4245,1699,Mastercard,Debit,5384665641390052,05/2022,508,YES,1,$50961,08/2008,2010,No,67,65,1953,1,Female,9205 Summit Street,37.42,-121.94,$51631,$52929,$37514,737,7,8049008,2010-05-24 22:15:00,2204,$75.68,Swipe Transaction,23481,San Jose,CA,95135.0,5812,,
5237,865,Mastercard,Debit,5321173022884498,03/2021,666,NO,1,$24546,10/2011,2011,No,41,65,1979,2,Male,9684 Grant Drive,38.06,-78.9,$18531,$37786,$107692,693,5,19120285,2017-02-20 17:58:00,3832,$115.34,Chip Transaction,98374,Woodberry Forest,VA,22989.0,5411,,
2129,1917,Visa,Debit,4592739942111814,03/2021,512,YES,2,$20428,03/2006,2009,No,49,69,1970,5,Male,3225 Lexington Street,40.92,-72.92,$28694,$58503,$37838,680,4,9946608,2011-08-18 08:00:00,2129,$11.18,Online Transaction,9932,ONLINE,,,5311,,
6058,1963,Visa,Debit,4198976754515199,02/2023,970,YES,1,$21692,12/2011,2012,No,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821,7,18838810,2016-12-22 16:49:00,3364,$13.03,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,,
3874,1224,Visa,Credit,4549441380872550,03/2022,975,YES,2,$15700,07/2008,2011,No,42,66,1977,9,Male,763 Lexington Avenue,38.99,-76.93,$26224,$53464,$20683,751,4,11143395,2012-05-19 07:02:00,5971,$17.19,Swipe Transaction,32858,Hyattsville,MD,20785.0,5311,,
5291,213,Mastercard,Debit,5245186032047233,05/2023,952,YES,2,$18074,10/2014,2014,No,37,68,1982,5,Female,345 George Street,32.91,-96.62,$27057,$55172,$96779,629,3,21356762,2018-06-09 14:12:00,2136,$60.79,Swipe Transaction,18215,The Colony,TX,75056.0,5719,,
3724,1241,Visa,Debit,4041929159891556,04/2023,622,YES,2,$14079,07/2004,2015,No,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,$24227,$49396,$39549,814,3,7626097,2010-02-08 12:02:00,3724,$114.17,Swipe Transaction,32858,Carmel,IN,46032.0,5311,,
2190,1756,Mastercard,Credit,5253258810503866,01/2024,847,YES,1,$19100,03/2008,2009,No,30,66,1989,10,Male,32 Fourth Drive,35.98,-78.91,$28430,$57969,$92382,691,2,22524133,2019-02-11 17:41:00,4259,$36.16,Swipe Transaction,48431,Durham,NC,27712.0,5411,,
4440,1668,Visa,Debit,4249726842929939,07/2022,917,YES,1,$18828,08/2014,2014,No,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,$26541,$56099,$933,751,6,18077979,2016-07-13 12:30:00,4185,$122.27,Chip Transaction,75781,Dover,NH,3820.0,5411,Insufficient Balance,
3186,496,Visa,Debit,4602655731592723,03/2019,673,YES,1,$22516,05/2016,2016,No,47,63,1972,8,Male,16893 Fifth Avenue,32.76,-96.59,$17810,$36319,$44737,730,4,7822456,2010-03-29 15:59:00,5806,$-65.00,Swipe Transaction,61195,Mesquite,TX,75149.0,5541,,
1357,33,Mastercard,Credit,5773848829447492,07/2016,833,YES,2,$9000,02/2015,2015,No,77,71,1942,6,Female,6335 Rose Lane,39.21,-119.71,$18239,$38692,$8902,596,5,8663726,2010-10-20 16:25:00,2252,$11.81,Swipe Transaction,27583,Carson City,NV,89706.0,5411,,
5697,489,Visa,Debit (Prepaid),4550158721667391,05/2020,764,YES,1,$71,11/2013,2013,No,36,66,1983,8,Male,430 Grant Boulevard,40.87,-97.59,$18024,$36753,$33657,684,4,22166220,2018-11-28 07:03:00,5069,$95.00,Chip Transaction,61195,York,NE,68467.0,5541,,
2676,260,Mastercard,Debit,5136583159442030,07/2019,321,YES,1,$21007,04/2011,2011,No,62,70,1958,2,Male,142 Catherine Street,26.21,-98.31,$14275,$29110,$23504,699,3,10502505,2011-12-24 05:58:00,5119,$318.00,Swipe Transaction,92822,Mission,TX,78574.0,3395,,
4114,1844,Mastercard,Debit,5214643602729093,05/2024,474,YES,1,$21058,08/2003,2007,No,79,72,1941,2,Male,829 Birch Boulevard,27.8,-97.39,$23608,$37503,$14272,706,5,16399569,2015-07-19 17:01:00,4421,$144.38,Chip Transaction,98168,Corpus Christi,TX,78410.0,4900,,
4314,349,Visa,Debit,4848387288995352,09/2020,393,YES,1,$30348,08/2009,2010,No,40,61,1979,12,Female,1943 Birch Street,40.84,-81.63,$21201,$43229,$96831,685,2,9262124,2011-03-11 17:22:00,4314,$4.00,Swipe Transaction,84316,North Lawrence,OH,44666.0,5300,,
4115,346,Mastercard,Credit,5279878979919017,02/2021,249,YES,2,$18900,08/2003,2007,No,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687,7,11626786,2012-09-05 09:51:00,192,$25.71,Swipe Transaction,20519,Arvin,CA,93203.0,5942,,
210,1204,Visa,Debit,4780113572248864,10/2022,498,YES,1,$36641,01/2009,2009,No,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,$34059,$69440,$129944,743,3,18295779,2016-08-29 04:51:00,3821,$-409.00,Online Transaction,15574,ONLINE,,,3393,,
2601,1300,Mastercard,Debit (Prepaid),5666642339206521,08/2010,996,YES,1,$75,04/2009,2009,No,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,$11324,$23092,$20545,752,4,8674997,2010-10-23 13:58:00,5754,$16.55,Swipe Transaction,11468,Fort Polk,LA,71459.0,5970,,
1068,1898,Visa,Debit,4045049141463000,02/2020,604,YES,1,$15636,02/2005,2014,No,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,$25009,$50993,$75783,675,5,12145228,2012-12-31 11:22:00,1068,$58.53,Swipe Transaction,60569,Montgomery,AL,36116.0,5300,,
6133,425,Mastercard,Debit,5309902802047025,02/2020,972,YES,1,$43973,12/2017,2017,No,38,67,1981,11,Male,8897 East Street,36.46,-121.82,$29174,$59482,$130605,688,4,18464441,2016-10-04 06:20:00,3931,$1.16,Chip Transaction,14528,Marina,CA,93933.0,5499,,
6116,1256,Visa,Credit,4888697499810645,01/2020,276,YES,2,$18500,12/2015,2015,No,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,$27589,$56248,$149587,728,4,18210636,2016-08-10 17:14:00,6116,$20.66,Online Transaction,39021,ONLINE,,,4784,,
662,1808,Mastercard,Credit,5855208922240897,11/2022,32,NO,2,$10200,01/2020,2020,No,31,69,1988,8,Female,1415 Sixth Street,32.02,-102.1,$17329,$35331,$55566,697,4,18882818,2017-01-01 09:33:00,1184,$27.25,Online Transaction,41122,ONLINE,,,4784,,
1000,1786,Mastercard,Debit,5532586114473893,09/2024,288,YES,1,$8273,02/2002,2009,No,48,63,1971,3,Female,7554 Sixth Street,40.83,-81.26,$18936,$38611,$93255,755,5,12922851,2013-06-22 12:02:00,2250,$14.26,Swipe Transaction,59945,Louisville,OH,44641.0,5812,,
4663,909,Mastercard,Debit,5275728896235468,05/2020,479,YES,2,$3934,09/2008,2015,No,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583,5,7818201,2010-03-28 15:36:00,2583,$22.06,Swipe Transaction,59935,Olympia,WA,98516.0,5499,,
2396,538,Visa,Debit,4071964441964383,03/2013,333,YES,2,$1513,04/1994,2019,No,66,69,1954,2,Female,7888 Fourth Street,35.3,-77.15,$14844,$30265,$36789,814,4,20491828,2017-12-08 06:01:00,5441,$14.42,Chip Transaction,32175,Maiden,NC,28650.0,7538,,
200,1398,Mastercard,Debit (Prepaid),5446786190259541,10/2024,287,NO,2,$61,01/2009,2016,No,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,$34756,$70862,$16595,745,5,12486009,2013-03-17 15:13:00,200,$63.00,Swipe Transaction,59935,Parsippany,NJ,7054.0,5499,,
6102,1534,Mastercard,Debit,5002425450787708,03/2024,269,YES,1,$27771,12/2014,2014,No,36,65,1983,7,Male,1531 North Lane,39.9,-74.99,$39626,$80794,$3867,803,2,9988437,2011-08-27 17:29:00,4250,$32.50,Online Transaction,18563,ONLINE,,,4121,,
2361,598,Visa,Credit,4497075414603384,10/2021,609,YES,2,$11400,03/2016,2016,No,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,$21159,$43144,$54157,628,3,11932523,2012-11-13 11:32:00,2040,$15.23,Swipe Transaction,50867,Milan,NH,3588.0,5541,,
828,1583,Visa,Debit,4627841905437269,02/2020,382,YES,2,$33605,01/2020,2020,No,38,68,1981,10,Male,182 Valley Street,40.04,-76.3,$25917,$52844,$0,826,3,23646091,2019-10-07 08:51:00,5724,$3.79,Chip Transaction,34554,Lancaster,PA,17601.0,5411,,
5364,363,Visa,Credit,4485600180364627,07/2014,123,YES,1,$18700,11/2000,2010,No,52,66,1967,9,Female,7508 Grant Street,27.9,-82.78,$23878,$48686,$113137,701,3,19365096,2017-04-13 17:32:00,5208,$21.73,Chip Transaction,32858,Lakeland,FL,33806.0,5311,,
1910,764,Visa,Credit,4066658055142804,01/2022,743,YES,1,$4400,02/2020,2020,No,77,68,1943,1,Female,6864 Norfolk Boulevard,32.61,-83.63,$20835,$31066,$20902,712,4,18637284,2016-11-09 20:05:00,3727,$80.00,Chip Transaction,61195,Warner Robins,GA,31088.0,5541,,
4242,1484,Mastercard,Debit,5223300442168271,04/2023,262,YES,2,$3141,08/2008,2013,No,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,$30818,$57732,$2261,726,6,22592921,2019-02-26 11:30:00,5058,$15.40,Online Transaction,73186,ONLINE,,,4814,,
3943,742,Mastercard,Debit,5524375174709990,04/2020,727,NO,2,$22839,07/2010,2015,No,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,$24016,$50753,$20226,698,4,23151396,2019-06-24 15:41:00,3943,$81.04,Swipe Transaction,35451,Manassas,VA,20110.0,5812,,
6116,1256,Visa,Credit,4888697499810645,01/2020,276,YES,2,$18500,12/2015,2015,No,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,$27589,$56248,$149587,728,4,12225986,2013-01-18 13:13:00,236,$22.10,Online Transaction,39021,ONLINE,,,4784,,
2308,554,Visa,Debit,4439649579256628,01/2021,327,YES,2,$27376,03/2012,2012,No,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,$53357,$114266,690,5,18513386,2016-10-14 12:29:00,3912,$69.38,Swipe Transaction,83525,La Porte,TX,77571.0,5651,,
1324,58,Mastercard,Debit,5850540702416613,05/2022,840,YES,2,$23838,02/2013,2013,No,38,66,1981,4,Female,6561 George Avenue,38.81,-90.96,$25756,$52512,$95640,706,2,21118061,2018-04-19 20:01:00,1324,$35.36,Online Transaction,18563,ONLINE,,,4121,,
2258,702,Visa,Credit,4071413558241551,04/2021,58,YES,1,$20100,03/2010,2017,No,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,$34873,$71103,$136853,721,4,22095279,2018-11-13 03:46:00,2258,$109.42,Chip Transaction,60569,Huntington Station,NY,11746.0,5300,,
5935,1456,Mastercard,Debit,5839391622959364,10/2020,985,YES,2,$11310,12/2008,2012,No,48,70,1971,8,Male,884 Tenth Drive,33.12,-89.05,$15316,$31231,$40499,681,3,16175979,2015-06-02 05:57:00,1273,$43.02,Swipe Transaction,18215,Hattiesburg,MS,39401.0,5719,,
5581,847,Visa,Credit,4013077897978419,10/2013,359,YES,1,$8600,11/2009,2014,No,81,68,1938,4,Female,864 Main Lane,35.78,-95.24,$18585,$27864,$1371,591,6,18008782,2016-06-28 16:51:00,5107,$61.47,Chip Transaction,86410,Prague,OK,74864.0,5211,,
4169,782,Visa,Debit,4310420575646294,01/2023,18,YES,2,$13435,08/2005,2008,No,51,66,1968,7,Female,2554 11th Lane,41.28,-84.36,$18229,$37169,$93844,722,3,22358289,2019-01-07 14:45:00,2216,$-71.00,Chip Transaction,43293,Defiance,OH,43512.0,5499,,
4191,649,Visa,Debit (Prepaid),4111624635847209,02/2007,918,YES,1,$72,08/2006,2011,No,48,65,1971,9,Male,9 Fourth Drive,41.5,-74.02,$22762,$46408,$0,847,7,8980221,2011-01-04 08:58:00,1223,$59.20,Online Transaction,73186,ONLINE,,,4814,,
2748,987,Mastercard,Debit (Prepaid),5929319761273570,02/2024,367,YES,1,$69,04/2015,2015,No,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,$61532,$26832,683,4,14359670,2014-05-03 17:25:00,4146,$34.04,Online Transaction,39021,ONLINE,,,4784,,
5385,822,Mastercard,Credit,5615660494634705,11/2021,865,YES,2,$8000,11/2003,2008,No,51,68,1968,4,Female,6323 Sussex Boulevard,32.61,-117.03,$16942,$34540,$22641,793,5,22375074,2019-01-11 09:46:00,2558,$0.21,Swipe Transaction,46202,Chula Vista,CA,91911.0,5411,,
4977,1135,Visa,Credit,4018902833542405,08/2023,755,YES,1,$22400,10/2002,2010,No,89,69,1931,1,Female,796 West Lane,33.84,-118.35,$31496,$68010,$0,704,7,12710423,2013-05-06 12:35:00,5184,$5.66,Swipe Transaction,50909,Torrance,CA,90503.0,5812,,
5507,729,Visa,Debit,4850099627830735,05/2008,361,YES,1,$14424,11/2007,2010,No,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,$16421,$24884,$1828,850,6,16317732,2015-07-02 10:29:00,3905,$1.31,Chip Transaction,50783,Springfield,MO,65803.0,5411,,
3846,1901,Mastercard,Debit,5584237915645568,08/2023,278,NO,2,$6384,07/2008,2017,No,63,69,1956,3,Female,292 First Avenue,43.69,-84.76,$16542,$33728,$107287,730,3,20103719,2017-09-16 16:32:00,3846,$-95.00,Swipe Transaction,49789,Rosebush,MI,48878.0,5541,,
423,1775,Discover,Credit,6108413838069051,08/2021,894,YES,1,$8300,01/2020,2020,No,26,67,1993,8,Male,2484 Norfolk Drive,38.91,-75.43,$18622,$37968,$55982,788,3,18466539,2016-10-04 12:25:00,344,$46.27,Online Transaction,39021,ONLINE,,,4784,,
1959,1254,Visa,Debit,4086661906008902,11/2022,113,NO,2,$20674,02/2020,2020,No,61,65,1959,2,Female,576 Jefferson Boulevard,40.12,-88.64,$16978,$34619,$13326,747,5,9269303,2011-03-13 14:50:00,1055,$3.41,Swipe Transaction,19964,Charleston,IL,61920.0,5311,,
4139,1512,Visa,Debit,4194162404761832,12/2023,523,YES,2,$32030,08/2004,2009,No,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778,8,19806087,2017-07-15 16:29:00,5049,$160.48,Chip Transaction,6612,Indianapolis,IN,46236.0,4900,,
1162,1117,Visa,Debit,4101718321165426,02/2020,388,YES,1,$9827,02/2008,2009,No,49,68,1970,4,Female,2350 Bayview Street,41.36,-97.97,$13582,$27691,$24480,687,2,14492332,2014-06-01 21:43:00,1162,$96.67,Swipe Transaction,18131,Garland,TX,75043.0,4111,,
4815,1282,Mastercard,Debit,5359387075130556,05/2020,975,YES,1,$16187,09/2011,2011,No,34,66,1985,3,Female,404 Main Lane,45.76,-108.57,$20231,$41249,$42268,695,2,15818292,2015-03-17 06:50:00,4815,$113.00,Chip Transaction,78798,Kennewick,WA,99337.0,4900,,
4727,1183,Mastercard,Debit,5983398661297116,10/2010,300,YES,2,$15441,09/2009,2009,No,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,$16097,$32820,$23004,740,4,22806958,2019-04-12 16:50:00,2858,$53.50,Online Transaction,27310,ONLINE,,,7349,,
469,820,Mastercard,Credit,5634478684634263,10/2021,490,YES,1,$11100,01/2020,2020,No,70,59,1949,12,Female,669 South Street,41.7,-70.3,$26762,$41902,$29713,633,5,16641564,2015-09-09 13:09:00,5040,$20.79,Swipe Transaction,61195,Brewster,MA,2631.0,5541,,
2216,782,Mastercard,Debit (Prepaid),5659519661095769,10/2020,634,YES,2,$85,03/2009,2011,No,51,66,1968,7,Female,2554 11th Lane,41.28,-84.36,$18229,$37169,$93844,722,3,10195741,2011-10-14 13:08:00,2216,$16.14,Swipe Transaction,68147,Vero Beach,FL,32963.0,5813,,
3875,699,Visa,Debit,4029109059179282,08/2024,637,YES,2,$8960,07/2008,2014,No,42,68,1978,2,Male,9141 Ocean View Lane,41.48,-91.57,$22308,$45475,$68358,698,3,8481396,2010-09-06 22:17:00,3875,$14.11,Online Transaction,85247,ONLINE,,,5815,,
2702,855,Mastercard,Debit,5060743978360454,08/2021,638,YES,2,$13841,04/2012,2012,No,51,65,1969,1,Male,1047 Seventh Street,32.32,-90.2,$11061,$22557,$63019,699,5,14476676,2014-05-29 13:30:00,4647,$82.13,Online Transaction,87530,ONLINE,,,4900,,
1681,178,Mastercard,Debit,5271523097116920,12/2020,148,YES,1,$25376,02/2020,2020,No,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,$24057,$49045,$0,727,3,13646234,2013-11-28 12:58:00,4261,$7.80,Swipe Transaction,75781,Blue Springs,MO,64015.0,5411,,
