id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
2678,28,Mastercard,Credit,5623379608463304,01/2024,922,YES,1,$16400,04/2011,2011,No,39,65,1980,4,Female,871 12th Lane,38.63,-77.26,$26618,$54273,$110237,789,4,16228173,2015-06-13 09:50:00,2678,$25.32,Swipe Transaction,20519,Arlington,VA,22207.0,5942,
2346,442,Visa,Debit,4849956694296337,05/2024,840,YES,2,$19525,03/2015,2015,No,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,$23836,$48600,$23992,791,5,13033821,2013-07-16 15:04:00,1213,$-56.00,Swipe Transaction,60600,Barnhart,MO,63012.0,5499,
4478,1759,Amex,Credit,350118327144025,05/2020,754,YES,2,$9900,08/2019,2019,No,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,$22270,$33279,$1642,778,6,8322439,2010-07-30 15:51:00,4232,$38.11,Swipe Transaction,59935,Elmwood Park,IL,60707.0,5499,
1368,1654,Mastercard,Debit,5041427711902777,01/2022,748,YES,1,$36502,02/2016,2016,No,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,$49328,$6197,693,5,13824374,2014-01-06 12:14:00,2915,$43.77,Swipe Transaction,61195,Newport,RI,2840.0,5541,
3983,586,Visa,Credit,4095430974536550,03/2021,614,YES,2,$20300,07/2011,2011,No,37,63,1983,2,Male,372 12th Boulevard,35.57,-82.54,$22983,$46864,$58954,751,4,12741724,2013-05-13 11:13:00,3983,$120.00,Swipe Transaction,27092,Asheville,NC,28805.0,4829,
2915,1654,Visa,Credit,4757921989009514,10/2023,921,YES,1,$14900,05/2006,2014,No,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,$49328,$6197,693,5,13892389,2014-01-21 10:21:00,1200,$33.78,Swipe Transaction,94328,Newport,RI,2840.0,5411,
2957,1397,Mastercard,Debit,5728788703554068,05/2023,492,YES,2,$29340,05/2008,2010,No,32,72,1987,4,Male,5381 12th Boulevard,36.88,-94.87,$17845,$36388,$92949,710,4,19928720,2017-08-10 16:29:00,2957,$125.84,Chip Transaction,81833,Pryor,OK,74361.0,5912,
4579,1330,Mastercard,Debit,5728056480439167,06/2024,992,YES,2,$14448,09/2005,2011,No,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,$33097,$35404,$30887,575,3,15965615,2015-04-17 20:19:00,6045,$185.17,Swipe Transaction,16790,Taft,CA,93268.0,3389,
2931,79,Mastercard,Debit,5142418384827692,12/2020,69,YES,2,$6588,05/2007,2011,No,70,66,1949,10,Female,990 North Lane,30.36,-87.17,$20045,$29164,$19851,625,4,13495163,2013-10-26 07:33:00,2671,$82.08,Swipe Transaction,40170,Navarre,FL,32566.0,5300,
659,37,Mastercard,Debit,5503299875661525,02/2020,924,YES,1,$20587,01/2020,2020,No,41,60,1978,7,Female,533 Sussex Drive,43.31,-76.57,$17013,$34690,$48954,683,4,9434439,2011-04-21 08:10:00,265,$35.38,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,
1128,615,Visa,Debit,4609580292509611,08/2021,303,YES,1,$15338,02/2007,2011,No,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,$21956,$44766,$68989,713,2,17079055,2015-12-12 09:20:00,1128,$72.13,Online Transaction,54730,ONLINE,,,6300,
2220,954,Mastercard,Debit,5935596537639790,11/2023,851,YES,1,$20270,03/2009,2009,No,51,65,1968,6,Male,691 Ocean View Street,33.93,-117.49,$18619,$37963,$102716,772,4,7515435,2010-01-11 09:25:00,5586,$38.45,Swipe Transaction,81477,Riverside,CA,92505.0,5311,Bad PIN
4845,1528,Visa,Credit,4723544766031693,04/2024,305,YES,2,$7800,09/2012,2012,No,78,73,1942,1,Female,324 Lafayette Drive,32.61,-93.28,$17311,$27992,$1058,695,6,13775264,2013-12-26 16:54:00,5828,$-86.00,Swipe Transaction,59935,Orlando,FL,32804.0,5499,
3273,494,Mastercard,Credit,5445638120890628,10/2021,265,YES,2,$13500,06/2004,2014,No,39,68,1980,5,Male,700 Rose Avenue,39.09,-76.85,$27635,$56347,$32530,779,3,10110594,2011-09-24 22:19:00,3273,$58.15,Swipe Transaction,39943,Rockville,MD,20850.0,5812,
1221,1685,Mastercard,Debit,5638911805485528,02/2023,857,YES,1,$8451,02/2010,2010,No,53,61,1966,7,Male,5886 Ninth Boulevard,33.61,-111.89,$36300,$74012,$93119,681,2,11807679,2012-10-16 07:26:00,1221,$50.00,Swipe Transaction,61195,Scottsdale,AZ,85260.0,5541,
104,257,Mastercard,Debit,5556746533263402,10/2024,516,YES,2,$6395,01/2006,2014,No,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,$15239,$31070,$86747,708,4,16800969,2015-10-13 15:36:00,3816,$106.74,Online Transaction,18215,ONLINE,,,5719,
4615,1910,Visa,Debit,4101200741078800,06/2020,810,YES,2,$8562,09/2006,2008,No,49,59,1970,5,Male,710 North Lane,27.48,-82.57,$17590,$35868,$48465,562,4,10985518,2012-04-13 07:20:00,3242,$9.20,Swipe Transaction,17493,Bradenton,FL,34203.0,5812,
4426,721,Mastercard,Debit,5869951817550274,09/2023,672,YES,2,$12827,08/2014,2014,No,39,67,1980,5,Male,9735 Birch Street,25.77,-80.2,$18828,$38386,$74820,850,6,19298486,2017-03-30 15:47:00,4426,$60.89,Chip Transaction,61195,Miami,FL,33175.0,5541,
2961,580,Mastercard,Credit,5795691987889821,04/2011,416,YES,3,$12400,05/2008,2008,No,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,$18077,$36857,$3112,768,3,18017597,2016-06-30 14:14:00,2724,$11.24,Chip Transaction,75781,San Pedro,CA,90731.0,5411,
4788,329,Mastercard,Credit,5028747805927867,07/2024,278,YES,1,$9500,09/2010,2015,No,70,65,1949,3,Male,6339 Lafayette Avenue,34.39,-119.51,$21191,$36724,$16437,701,4,16469378,2015-08-03 14:54:00,4788,$13.40,Chip Transaction,75936,Fillmore,CA,93016.0,5814,
4103,110,Visa,Debit,4157348591484750,07/2021,945,YES,2,$576,08/2001,2011,No,52,72,1967,10,Female,31204 El Camino Lane,30.26,-97.74,$25594,$52186,$42852,737,4,10574008,2012-01-09 12:45:00,4103,$8.18,Online Transaction,85247,ONLINE,,,5815,
489,1591,Mastercard,Debit,5596909204961650,04/2020,708,YES,1,$16818,01/2020,2020,No,58,66,1961,6,Female,2200 Third Drive,48.28,-122.62,$16537,$33717,$58236,698,6,9289053,2011-03-18 08:23:00,2043,$31.45,Swipe Transaction,50783,Sedro Woolley,WA,98284.0,5411,
4729,1500,Mastercard,Credit,5662784777670002,12/2020,195,YES,2,$14000,09/2009,2011,No,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,$25949,$52904,$144534,680,4,17632048,2016-04-09 12:10:00,5034,$95.85,Chip Transaction,69965,Las Vegas,NV,89109.0,7995,
2028,939,Visa,Credit,4139421068502757,12/2017,782,YES,1,$9000,03/2001,2009,No,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,$19945,$34819,$2971,696,2,13368454,2013-09-28 09:38:00,3731,$67.00,Swipe Transaction,22204,Jerusalem,Israel,,5541,
225,1078,Mastercard,Debit,5792661772040761,10/2023,862,YES,2,$18092,01/2010,2015,No,56,65,1963,12,Female,291 Seventh Drive,40.6,-88.98,$28237,$57576,$161107,589,2,11582157,2012-08-26 08:02:00,5488,$18.07,Online Transaction,96246,ONLINE,,,4784,
3067,1412,Mastercard,Credit,5135678062479808,07/2021,505,YES,1,$12800,05/2010,2016,No,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,$26567,$54166,$0,707,5,13069271,2013-07-24 13:06:00,3436,$167.16,Swipe Transaction,73517,Bowling Green,KY,42103.0,5912,
32,598,Visa,Debit (Prepaid),4405540956453724,10/2024,340,YES,2,$32,01/2002,2009,No,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,$21159,$43144,$54157,628,3,16351182,2015-07-09 12:11:00,2040,$40.26,Chip Transaction,20561,Charlestown,NH,3603.0,5912,
5775,150,Visa,Debit,4566084725252874,06/2018,347,YES,2,$7202,12/2001,2016,No,51,73,1968,8,Female,2897 West Street,38.7,-77.24,$35062,$71490,$0,782,3,16709462,2015-09-24 06:12:00,2505,$4.88,Chip Transaction,98374,Chunchula,AL,36521.0,5411,
628,1381,Mastercard,Debit,5063833404835994,12/2024,954,YES,1,$16769,01/2020,2020,No,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,$24878,$29517,$2470,690,4,15063622,2014-10-04 12:09:00,3738,$8.79,Swipe Transaction,61195,Mentor,OH,44060.0,5541,
5037,1048,Visa,Credit,4729818901299083,09/2014,625,NO,2,$13400,10/2005,2011,No,59,63,1960,12,Female,265 Ocean Drive,29.79,-95.82,$26422,$53878,$78143,779,4,15279452,2014-11-20 14:17:00,2048,$13.66,Swipe Transaction,83480,Katy,TX,77493.0,9402,
5996,543,Mastercard,Credit,5929898393818083,10/2017,671,YES,1,$11800,12/2010,2011,No,43,65,1976,3,Female,742 Lake Street,43.37,-124.14,$15069,$30721,$49961,749,3,11057999,2012-04-29 16:13:00,4708,$13.36,Swipe Transaction,56671,Coos Bay,OR,97420.0,5912,
3569,162,Mastercard,Credit,5475237541011918,02/2014,774,YES,1,$16700,06/2013,2013,No,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,$32423,$66111,$98102,771,5,12940638,2013-06-26 11:43:00,5938,$41.41,Swipe Transaction,46284,West Bloomfield,MI,48322.0,5411,
3301,1559,Visa,Debit,4714754243202455,12/2022,297,YES,2,$33539,06/2005,2018,No,56,67,1963,12,Female,607 George Boulevard,34.05,-84.67,$28862,$58846,$126806,746,3,16134993,2015-05-24 10:37:00,5797,$1.29,Chip Transaction,14528,Acworth,GA,30101.0,5499,
4583,1128,Visa,Credit,4923375841500665,01/2020,785,YES,2,$8600,09/2005,2011,No,47,68,1972,7,Male,208 Park Avenue,44.53,-72.0,$16976,$34606,$23909,680,5,18321901,2016-09-03 14:36:00,3144,$56.93,Chip Transaction,59935,Newport Center,VT,5857.0,5499,
300,1797,Mastercard,Debit,5535701151074664,02/2022,987,YES,1,$16279,01/2012,2012,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,19219965,2017-03-14 00:11:00,5660,$47.51,Chip Transaction,54343,San Leandro,CA,94577.0,4121,
4822,282,Visa,Debit,4179763879293617,02/2022,245,NO,1,$4302,09/2011,2015,No,42,66,1977,5,Male,260 Spruce Avenue,29.45,-98.5,$12547,$25585,$59827,702,4,12850512,2013-06-06 13:37:00,3290,$33.05,Swipe Transaction,75781,San Antonio,TX,78221.0,5411,
3119,747,Mastercard,Debit,5241795986089992,09/2017,783,YES,1,$16565,05/2012,2012,No,63,64,1956,4,Male,716 Lafayette Street,39.33,-82.23,$14137,$28828,$49793,687,4,15886806,2015-03-31 17:41:00,1355,$19.14,Chip Transaction,5071,Pomeroy,OH,45769.0,5812,
2523,933,Amex,Credit,394004838665108,01/2024,400,YES,1,$11500,04/2007,2010,No,50,69,1969,5,Male,7037 Wessex Avenue,36.36,-96.03,$21234,$43290,$90238,690,4,20329136,2017-11-03 14:30:00,2523,$120.88,Chip Transaction,18131,Garland,TX,75043.0,4111,
5859,776,Mastercard,Debit,5370555414100106,10/2020,89,YES,1,$48344,12/2006,2006,No,55,73,1964,12,Male,905 West Avenue,35.1,-90.0,$47798,$97455,$219213,616,2,11819818,2012-10-18 17:44:00,3105,$160.00,Swipe Transaction,27092,Memphis,TN,38116.0,4829,
4505,55,Mastercard,Debit,5279944889030781,09/2007,556,YES,2,$17775,09/2000,2008,No,61,68,1958,3,Female,3374 Littlewood Street,37.92,-122.34,$21869,$44583,$85531,717,5,21343236,2018-06-06 18:26:00,3265,$41.80,Swipe Transaction,44578,San Rafael,CA,94901.0,5812,
1538,808,Mastercard,Debit,5366108681709753,06/2022,691,YES,1,$12626,02/2020,2020,No,38,66,1981,11,Female,1583 Grant Lane,40.78,-73.24,$17679,$36045,$0,683,3,18252398,2016-08-19 16:13:00,3516,$25.49,Chip Transaction,6514,Brentwood,NY,11717.0,5411,
3232,1084,Amex,Credit,338539852038786,05/2017,921,YES,1,$20900,06/2002,2011,No,36,66,1984,1,Male,152 West Drive,47.26,-122.45,$31518,$64262,$75415,775,4,22537419,2019-02-14 16:28:00,5987,$171.64,Chip Transaction,22204,Tacoma,WA,98403.0,5541,
2289,385,Visa,Debit,4874419326645327,10/2023,768,YES,2,$24298,03/2011,2011,No,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,$21679,$30434,$23883,740,7,8283495,2010-07-21 08:57:00,2871,$3.06,Swipe Transaction,4312,Bluffton,SC,29910.0,5411,
4783,303,Mastercard,Debit,5064319723077999,01/2023,109,YES,1,$25900,09/2010,2010,No,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,$27185,$60080,$1807,690,6,15860501,2015-03-26 07:05:00,984,$88.13,Swipe Transaction,35166,Windsor,CO,80550.0,5411,
5260,1293,Mastercard,Debit,5037463911586202,05/2021,117,YES,1,$16339,10/2012,2012,No,32,65,1988,1,Female,219 Federal Street,29.45,-95.06,$24217,$49374,$108192,706,2,22272284,2018-12-20 13:32:00,5260,$23.51,Online Transaction,41122,ONLINE,,,4784,
4524,825,Visa,Debit,4344676511950444,12/2022,623,YES,2,$24295,09/2002,2008,No,53,66,1966,11,Female,462 Rose Lane,34.15,-117.76,$29278,$59696,$127613,787,5,10089235,2011-09-20 06:00:00,42,$126.02,Swipe Transaction,69374,La Verne,CA,91750.0,5300,
4648,68,Visa,Debit,4281200324251212,07/2013,865,YES,2,$21587,09/2007,2007,No,42,70,1977,10,Male,58 Birch Lane,41.55,-90.6,$20599,$41997,$0,704,3,18536700,2016-10-19 12:16:00,5435,$39.69,Online Transaction,18563,ONLINE,,,4121,
3638,1823,Visa,Debit (Prepaid),4553257553445993,02/2020,55,NO,1,$65,06/2018,2018,No,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,$32056,$65362,$27745,743,6,11959445,2012-11-19 13:01:00,3244,$11.81,Swipe Transaction,5909,Chandler,AZ,85226.0,5411,
1295,1240,Visa,Credit,4212472982412282,03/2023,449,YES,1,$4000,02/2011,2011,No,56,67,1963,5,Female,899 Maple Street,40.26,-81.84,$15603,$31814,$43140,693,3,21633119,2018-08-07 06:26:00,1295,$3.10,Chip Transaction,34661,Coshocton,OH,43812.0,5812,
1043,351,Visa,Credit,4839347876295447,03/2024,844,YES,1,$7200,02/2004,2015,No,91,70,1928,9,Female,984 Little Creek Lane,40.77,-73.84,$13810,$17150,$375,807,6,12586926,2013-04-09 06:14:00,2664,$25.88,Swipe Transaction,36934,Flushing,NY,11355.0,7538,
5797,1559,Visa,Debit,4862436349200537,08/2023,49,YES,2,$2942,12/2003,2014,No,56,67,1963,12,Female,607 George Boulevard,34.05,-84.67,$28862,$58846,$126806,746,3,12299233,2013-02-04 06:18:00,2920,$3.52,Swipe Transaction,53566,Acworth,GA,30101.0,5812,
3207,1787,Visa,Credit,4616160672677136,10/2003,410,YES,2,$11400,06/1998,2007,No,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,$28583,$58278,$51539,689,6,23671433,2019-10-12 15:02:00,2228,$48.84,Online Transaction,39021,ONLINE,,,4784,
993,1666,Visa,Debit,4116719519692656,10/2020,930,YES,1,$9418,02/2001,2012,No,61,62,1958,12,Male,649 Spruce Boulevard,32.29,-81.23,$23029,$46954,$69753,578,4,21903040,2018-10-03 09:27:00,178,$23.14,Online Transaction,39021,ONLINE,,,4784,
2476,1519,Discover,Credit,6106487579112176,08/2010,762,YES,1,$14200,04/2005,2011,No,41,72,1978,3,Female,98086 Essex Drive,45.6,-108.68,$19625,$40012,$59472,849,4,15577444,2015-01-23 22:19:00,4210,$1.38,Chip Transaction,86438,Billings,MT,59101.0,5499,
4929,1432,Visa,Credit,4628195999996989,07/2023,543,YES,1,$19400,10/1996,2012,No,42,72,1977,8,Male,78 Lexington Street,40.96,-74.61,$34205,$69747,$80763,741,4,16662970,2015-09-14 08:35:00,2726,$39.06,Online Transaction,16798,ONLINE,,,4121,
4002,614,Mastercard,Debit,5953826141797560,07/2024,781,YES,1,$19508,07/2012,2012,No,84,66,1935,9,Female,129 Sussex Street,35.4,-80.59,$20570,$16430,$2873,779,7,7955599,2010-05-02 05:07:00,2094,$49.95,Swipe Transaction,36934,Concord,NC,28025.0,7538,
5814,1853,Mastercard,Credit,5987609830796877,05/2022,619,YES,1,$12600,12/2004,2009,No,39,70,1980,5,Male,546 First Avenue,40.34,-94.87,$18226,$37165,$0,771,3,21861068,2018-09-24 10:05:00,5814,$12.20,Chip Transaction,20519,Butler,MO,64730.0,5942,
2846,218,Mastercard,Debit,5721088827990781,07/2022,570,YES,2,$9789,05/2003,2013,No,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,$16770,$34190,$39242,810,7,15330647,2014-12-01 14:06:00,240,$13.89,Swipe Transaction,24504,Irvington,NJ,7111.0,4214,
3109,592,Visa,Debit,4088000072942924,04/2023,532,YES,1,$15504,05/2011,2012,No,68,65,1952,2,Male,69 Spruce Avenue,35.32,-82.46,$13634,$23993,$2573,714,5,16477705,2015-08-05 10:58:00,4133,$80.00,Chip Transaction,27092,Hendersonville,NC,28792.0,4829,
142,1757,Visa,Credit,4064761360050851,07/2022,528,YES,2,$13200,01/2007,2007,No,39,68,1980,11,Male,2773 El Camino Lane,40.19,-85.39,$20644,$42086,$79530,784,4,21372707,2018-06-13 07:15:00,2685,$8.17,Chip Transaction,53554,Muncie,IN,47304.0,5310,
5560,421,Mastercard,Debit,5218949137846823,02/2020,497,YES,2,$19651,11/2009,2009,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,22742232,2019-03-30 00:41:00,2177,$62.26,Chip Transaction,38602,Cedar Rapids,IA,52405.0,5311,
2879,1973,Mastercard,Debit,5700569085858753,01/2021,37,YES,1,$16441,05/2005,2008,No,58,65,1962,1,Female,501 Grant Lane,34.87,-85.5,$15950,$32520,$29433,731,4,13316239,2013-09-16 16:01:00,2879,$14.55,Swipe Transaction,57712,Trenton,GA,30752.0,7542,
1275,952,Mastercard,Debit,5357953507565192,07/2021,726,YES,2,$76966,02/2011,2011,No,29,66,1990,5,Male,7135 Ninth Lane,42.31,-71.16,$62177,$126775,$28869,685,2,22313209,2018-12-29 06:37:00,2351,$10.80,Chip Transaction,50867,Watertown,MA,2472.0,5541,
5465,1741,Mastercard,Credit,5955551281858493,01/2024,860,YES,2,$10700,11/2006,2010,No,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,$17460,$24960,$889,707,9,10242831,2011-10-25 11:33:00,5571,$34.54,Swipe Transaction,83272,Tucson,AZ,85711.0,5300,
2091,526,Mastercard,Debit,5507762507273350,01/2022,170,YES,1,$23652,03/2005,2014,No,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,$31625,$64481,$114394,627,5,13928782,2014-01-29 10:29:00,5500,$4.10,Swipe Transaction,75781,Miami,FL,33134.0,5411,
2097,563,Visa,Debit,4483872607052928,03/2009,224,YES,2,$17323,03/2005,2011,No,70,65,1950,1,Male,3485 Federal Avenue,39.87,-75.92,$24725,$49531,$6707,737,6,7836493,2010-04-02 07:50:00,5074,$29.18,Online Transaction,39021,ONLINE,,,4784,
5205,1794,Mastercard,Debit,5320717372996306,07/2024,264,YES,2,$4392,10/2010,2017,No,49,58,1970,12,Male,469 Catherine Avenue,29.45,-98.5,$36852,$75137,$175263,631,1,13311885,2013-09-15 16:44:00,5205,$89.81,Swipe Transaction,59935,San Antonio,TX,78209.0,5499,
5322,1963,Mastercard,Debit,5461853964107432,10/2020,157,YES,1,$17220,10/2017,2017,No,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821,7,17059127,2015-12-08 00:31:00,4565,$43.93,Chip Transaction,25759,Vacaville,CA,95687.0,5812,
4202,1184,Mastercard,Debit,5091620986065392,11/2023,902,YES,2,$21743,08/2007,2007,No,70,74,1950,1,Male,20382 Park Drive,37.56,-121.98,$33727,$68765,$75608,798,5,9335484,2011-03-29 07:49:00,4202,$63.72,Swipe Transaction,43293,Fremont,CA,94536.0,5499,
2060,506,Mastercard,Debit,5123064836240629,03/2023,51,YES,1,$202,03/2004,2013,No,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,$25916,$52841,$36288,733,5,13924106,2014-01-28 09:54:00,2486,$6.17,Swipe Transaction,12014,Lake View,NY,14085.0,5814,
2648,1444,Mastercard,Debit,5734359364174769,03/2024,802,YES,2,$27982,04/2010,2010,No,64,67,1955,10,Male,8999 Washington Drive,40.63,-73.63,$32805,$66885,$144703,698,7,9823534,2011-07-20 16:10:00,2882,$34.00,Online Transaction,16798,ONLINE,,,4121,
4279,683,Visa,Debit (Prepaid),4206153698593049,12/2012,9,YES,1,$78,08/2008,2008,No,61,66,1959,1,Male,201 Grant Drive,40.79,-77.85,$25031,$51039,$0,704,5,21515776,2018-07-13 09:30:00,4731,$2.07,Chip Transaction,61195,State College,PA,16801.0,5541,
1169,1888,Mastercard,Debit,5210754741357773,12/2014,402,NO,2,$27112,02/2009,2015,No,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,$28429,$41513,$15899,748,3,13824815,2014-01-06 13:22:00,1016,$75.65,Swipe Transaction,59935,Farmington,MN,55024.0,5499,
5660,1797,Visa,Debit,4144623277980192,10/2022,645,YES,2,$16008,11/2011,2011,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,11972552,2012-11-22 11:26:00,1127,$5.63,Swipe Transaction,62992,San Leandro,CA,94577.0,5812,
5173,1083,Visa,Credit,4664688687059371,12/2020,887,YES,1,$11300,10/2009,2011,No,44,65,1975,3,Female,45682 Washington Lane,38.45,-82.64,$18916,$38568,$66300,756,4,13945032,2014-02-01 20:36:00,3710,$20.68,Online Transaction,16798,ONLINE,,,4121,
4639,0,Mastercard,Credit,5802759460691737,12/2019,312,YES,1,$17600,09/2007,2014,No,33,69,1986,3,Male,858 Plum Avenue,43.59,-70.33,$29237,$59613,$36199,763,4,17446491,2016-02-28 13:16:00,1271,$47.36,Chip Transaction,32858,Burlington,VT,5401.0,5311,
4398,112,Visa,Debit,4992803371205194,12/2023,569,YES,2,$13060,08/2012,2012,No,54,66,1965,12,Female,85 Lafayette Boulevard,43.98,-75.6,$17220,$35114,$24637,686,5,13087342,2013-07-28 10:32:00,4398,$7.55,Swipe Transaction,92618,Carthage,NY,13619.0,5411,
1825,1253,Visa,Credit,4254314337252554,05/2022,597,NO,1,$10600,02/2020,2020,No,32,64,1987,10,Female,1782 South Boulevard,41.44,-73.04,$28814,$58749,$113308,768,6,20977532,2018-03-21 09:04:00,2561,$73.92,Chip Transaction,22892,Beacon Falls,CT,6403.0,7538,
5979,602,Visa,Debit,4355941830927575,08/2022,502,YES,2,$12978,12/2009,2009,No,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,13336252,2013-09-21 08:50:00,3982,$2.49,Swipe Transaction,98648,Reidsville,NC,27320.0,5814,
1193,641,Visa,Credit,4068972276491706,06/2009,87,YES,2,$11000,02/2009,2010,No,62,68,1957,11,Male,878 Forest Street,39.98,-82.98,$18420,$37556,$0,735,6,16051590,2015-05-06 10:33:00,5151,$12.59,Chip Transaction,41943,Columbus,OH,43228.0,5813,
557,254,Mastercard,Credit,5786727394117638,04/2024,230,YES,2,$15900,01/2020,2020,No,30,66,1989,5,Male,323 Eighth Drive,40.02,-105.25,$33151,$67589,$0,734,3,22265342,2018-12-19 07:16:00,1247,$0.26,Chip Transaction,44919,Bellevue,NE,68147.0,5814,
233,859,Mastercard,Credit,5753025722639048,09/2023,224,YES,2,$8800,01/2010,2010,No,51,72,1968,4,Male,865 Wessex Lane,36.15,-85.5,$15955,$32531,$78193,631,4,16658721,2015-09-13 10:17:00,2304,$37.51,Online Transaction,39021,ONLINE,,,4784,
4454,675,Discover,Credit,6210885893076470,06/2021,895,YES,2,$8000,08/2016,2016,No,40,67,1980,1,Male,42 Martin Luther King Drive,39.92,-77.8,$17405,$35489,$91995,724,5,12012666,2012-12-01 11:16:00,5250,$62.87,Swipe Transaction,43293,Shippensburg,PA,17257.0,5499,
5279,356,Visa,Debit,4137526666130095,03/2020,698,YES,2,$18395,10/2013,2013,No,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,$20315,$41420,$0,691,5,23362049,2019-08-08 07:03:00,2312,$19.46,Swipe Transaction,81833,Stuart,FL,34997.0,5912,
3721,1211,Visa,Debit,4904264423390551,02/2008,240,YES,2,$119,07/2004,2012,No,66,68,1953,3,Female,644 South Drive,35.1,-90.0,$18759,$38249,$0,746,4,19882953,2017-08-01 06:58:00,2400,$199.64,Chip Transaction,36839,Memphis,TN,38135.0,7996,
3906,377,Visa,Credit,4962400888198876,09/2022,266,YES,2,$16400,07/2009,2009,No,80,67,1940,1,Female,305 Pine Avenue,47.39,-122.26,$24884,$39110,$363,750,5,14561176,2014-06-16 22:02:00,3906,$31.00,Swipe Transaction,20561,Cambridge,MA,2140.0,5912,
2822,1102,Amex,Credit,302324154583308,07/2023,777,YES,1,$26900,05/2002,2019,No,49,65,1970,7,Female,836 Bayview Avenue,36.12,-95.91,$46461,$94733,$0,707,5,21553777,2018-07-21 09:02:00,5651,$18.80,Chip Transaction,83480,Tulsa,OK,74137.0,9402,
5286,1075,Mastercard,Debit,5767339719294372,12/2021,669,NO,2,$26753,10/2014,2014,No,36,67,1983,12,Female,5695 Fifth Street,38.22,-85.74,$25258,$51500,$102286,672,3,22664767,2019-03-13 16:04:00,4761,$45.89,Chip Transaction,12614,Louisville,KY,40299.0,4121,
2189,1330,Mastercard,Debit,5075163198448769,10/2022,30,YES,2,$32557,03/2008,2008,No,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,$33097,$35404,$30887,575,3,14270691,2014-04-14 08:42:00,4579,$23.34,Online Transaction,15143,ONLINE,,,4784,
132,249,Mastercard,Credit,5956371730449671,07/2024,475,YES,2,$9300,01/2007,2010,No,42,69,1977,9,Female,6777 First Drive,34.1,-117.38,$14632,$29835,$46702,618,7,17121186,2015-12-21 07:59:00,3520,$38.51,Chip Transaction,20561,Rialto,CA,92376.0,5912,
4593,1008,Amex,Credit,398596768092162,04/2009,360,YES,1,$20600,09/2006,2008,No,52,69,1968,2,Female,38688 First Avenue,41.83,-87.68,$22296,$45462,$68494,657,5,21537268,2018-07-17 20:23:00,2325,$1.08,Chip Transaction,27076,Chicago,IL,60630.0,5921,
5352,1898,Mastercard,Debit,5625758363027280,03/2023,881,YES,2,$14525,11/1997,2014,No,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,$25009,$50993,$75783,675,5,22199461,2018-12-05 07:46:00,5352,$24.70,Online Transaction,39021,ONLINE,,,4784,
4980,208,Amex,Credit,331642499814393,08/2020,68,YES,1,$13900,10/2003,2003,No,37,66,1982,7,Female,6976 Ocean View Avenue,47.79,-122.2,$33226,$67747,$76650,804,3,17759215,2016-05-06 14:45:00,4980,$50.00,Chip Transaction,43293,Bothell,WA,98021.0,5499,
